475;Estudiante 00475;6.400.000;6.500.000;5.700.000;6.300.000;6.600.000;6.300.000;6.200.000;6.900.000
476;Estudiante 00476;5.100.000;5.500.000;5.900.000;5.000.000;5.100.000;5.300.000;5.900.000;5.600.000
477;Estudiante 00477;6.700.000;6.100.000;6.200.000;7.000.000;6.100.000;7.000.000;6.800.000;5.600.000
478;Estudiante 00478;4.300.000;4.000.000;4.500.000;3.900.000;4.400.000;4.000.000;4.100.000;5.800.000
479;Estudiante 00479;5.200.000;5.000.000;5.200.000;4.100.000;4.600.000;4.500.000;4.800.000;6.800.000
480;Estudiante 00480;5.400.000;5.000.000;5.900.000;5.200.000;5.700.000;5.900.000;5.500.000;5.800.000
481;Estudiante 00481;6.900.000;6.100.000;6.500.000;6.700.000;6.500.000;6.800.000;6.300.000;6.300.000
482;Estudiante 00482;3.500.000;4.700.000;4.000.000;4.600.000;4.400.000;3.600.000;4.100.000;6.300.000
483;Estudiante 00483;5.900.000;6.100.000;6.700.000;6.600.000;6.600.000;6.400.000;6.500.000;6.800.000
484;Estudiante 00484;4.400.000;5.200.000;4.400.000;4.500.000;4.600.000;4.900.000;4.800.000;6.900.000
485;Estudiante 00485;5.600.000;5.000.000;5.400.000;5.700.000;5.000.000;4.900.000;5.100.000;5.800.000
486;Estudiante 00486;6.300.000;6.300.000;5.900.000;5.900.000;6.900.000;6.500.000;6.200.000;6.300.000
487;Estudiante 00487;5.000.000;5.700.000;6.000.000;5.800.000;5.800.000;5.500.000;5.000.000;5.900.000
488;Estudiante 00488;5.700.000;5.700.000;6.500.000;6.400.000;5.700.000;5.700.000;5.800.000;6.600.000
489;Estudiante 00489;5.500.000;4.900.000;4.900.000;4.900.000;4.800.000;4.900.000;5.600.000;6.100.000
490;Estudiante 00490;5.900.000;5.900.000;5.500.000;5.700.000;6.300.000;6.600.000;6.000.000;5.900.000
491;Estudiante 00491;3.500.000;3.500.000;4.400.000;3.500.000;4.100.000;4.300.000;3.600.000;5.700.000
492;Estudiante 00492;5.400.000;4.500.000;4.800.000;4.600.000;5.000.000;4.500.000;4.900.000;6.100.000
493;Estudiante 00493;5.300.000;6.300.000;5.500.000;6.000.000;6.000.000;5.700.000;5.700.000;5.700.000
494;Estudiante 00494;6.600.000;6.500.000;6.500.000;6.300.000;6.300.000;6.800.000;6.400.000;5.700.000
495;Estudiante 00495;5.300.000;5.300.000;6.000.000;5.500.000;5.200.000;5.300.000;6.200.000;5.700.000
496;Estudiante 00496;5.400.000;5.500.000;5.700.000;5.600.000;6.100.000;5.900.000;5.500.000;5.700.000
497;Estudiante 00497;3.600.000;4.000.000;4.400.000;3.300.000;3.900.000;4.200.000;3.600.000;6.800.000
498;Estudiante 00498;6.300.000;6.600.000;6.500.000;6.100.000;5.900.000;5.900.000;6.300.000;5.900.000
499;Estudiante 00499;4.900.000;5.000.000;5.400.000;5.700.000;5.100.000;4.900.000;5.200.000;6.600.000
500;Estudiante 00500;5.500.000;5.000.000;5.100.000;5.400.000;5.600.000;4.900.000;6.000.000;6.900.000
501;Estudiante 00501;6.300.000;6.600.000;5.800.000;5.700.000;6.800.000;6.800.000;6.200.000;6.200.000
502;Estudiante 00502;5.600.000;4.900.000;5.400.000;4.900.000;5.100.000;5.500.000;5.300.000;5.500.000
503;Estudiante 00503;4.200.000;4.500.000;4.500.000;4.900.000;5.300.000;4.900.000;4.500.000;6.100.000
504;Estudiante 00504;5.900.000;6.500.000;6.600.000;6.700.000;6.400.000;6.300.000;6.900.000;5.700.000
505;Estudiante 00505;6.300.000;6.300.000;6.200.000;5.900.000;5.800.000;5.600.000;6.500.000;6.400.000
506;Estudiante 00506;5.500.000;6.000.000;6.000.000;5.700.000;5.600.000;5.700.000;5.700.000;7.000.000
507;Estudiante 00507;5.000.000;4.700.000;5.000.000;4.800.000;4.400.000;5.100.000;5.300.000;6.100.000
508;Estudiante 00508;6.200.000;5.900.000;6.300.000;5.700.000;6.500.000;5.600.000;5.800.000;5.900.000
509;Estudiante 00509;4.800.000;5.400.000;5.400.000;4.600.000;4.700.000;5.800.000;4.900.000;6.700.000
510;Estudiante 00510;6.800.000;5.800.000;6.300.000;6.300.000;7.000.000;7.000.000;6.400.000;5.500.000
511;Estudiante 00511;5.900.000;6.500.000;6.200.000;6.600.000;6.800.000;6.600.000;5.800.000;6.800.000
512;Estudiante 00512;4.600.000;4.200.000;4.100.000;4.800.000;4.600.000;5.000.000;5.000.000;5.900.000
513;Estudiante 00513;6.600.000;6.400.000;6.100.000;5.900.000;6.500.000;5.700.000;6.100.000;6.300.000
514;Estudiante 00514;5.100.000;4.700.000;4.800.000;5.700.000;5.400.000;5.800.000;5.300.000;6.300.000
515;Estudiante 00515;4.900.000;5.000.000;5.100.000;4.600.000;4.000.000;4.000.000;4.200.000;6.700.000
516;Estudiante 00516;6.700.000;6.200.000;6.300.000;6.200.000;6.600.000;5.900.000;6.200.000;6.000.000
517;Estudiante 00517;5.200.000;4.500.000;5.300.000;5.200.000;5.200.000;4.700.000;4.800.000;6.100.000
518;Estudiante 00518;5.800.000;5.700.000;5.500.000;6.000.000;6.100.000;5.600.000;5.800.000;6.100.000
519;Estudiante 00519;5.200.000;4.900.000;4.800.000;4.500.000;4.500.000;5.400.000;5.200.000;6.200.000
520;Estudiante 00520;4.500.000;4.600.000;4.800.000;4.100.000;4.200.000;4.100.000;5.000.000;6.600.000
521;Estudiante 00521;5.500.000;5.500.000;6.000.000;5.500.000;5.800.000;6.100.000;5.600.000;6.500.000
522;Estudiante 00522;4.600.000;4.700.000;5.100.000;5.000.000;5.300.000;4.500.000;4.300.000;5.700.000
523;Estudiante 00523;6.000.000;5.400.000;6.000.000;5.300.000;6.300.000;5.300.000;6.100.000;6.600.000
524;Estudiante 00524;4.300.000;4.500.000;3.700.000;3.700.000;4.000.000;4.600.000;3.700.000;7.000.000
525;Estudiante 00525;5.600.000;6.100.000;5.500.000;5.800.000;5.000.000;5.700.000;5.500.000;6.100.000
526;Estudiante 00526;6.000.000;5.600.000;6.500.000;6.200.000;5.500.000;6.200.000;6.000.000;6.500.000
527;Estudiante 00527;6.500.000;6.400.000;6.800.000;6.200.000;6.900.000;6.900.000;6.700.000;6.700.000
528;Estudiante 00528;5.000.000;4.100.000;4.000.000;4.900.000;4.000.000;4.300.000;4.400.000;5.700.000
529;Estudiante 00529;4.600.000;4.100.000;4.100.000;4.400.000;4.700.000;4.100.000;4.800.000;6.800.000
530;Estudiante 00530;4.000.000;4.100.000;4.800.000;4.200.000;4.500.000;4.200.000;4.500.000;6.200.000
531;Estudiante 00531;4.900.000;4.500.000;5.500.000;4.800.000;4.700.000;4.800.000;5.500.000;6.200.000
532;Estudiante 00532;4.100.000;3.900.000;3.600.000;4.600.000;4.300.000;3.800.000;4.600.000;5.800.000
533;Estudiante 00533;4.800.000;4.700.000;4.000.000;4.500.000;5.100.000;4.300.000;4.600.000;5.700.000
534;Estudiante 00534;4.900.000;4.700.000;4.300.000;4.200.000;5.100.000;4.900.000;4.300.000;6.200.000
535;Estudiante 00535;6.100.000;5.800.000;5.000.000;5.800.000;6.100.000;5.300.000;5.600.000;6.000.000
536;Estudiante 00536;6.600.000;6.600.000;5.700.000;6.200.000;6.300.000;6.500.000;6.100.000;5.900.000
537;Estudiante 00537;5.500.000;4.500.000;5.500.000;4.900.000;5.500.000;5.400.000;4.500.000;5.500.000
538;Estudiante 00538;3.900.000;3.700.000;3.700.000;4.000.000;4.400.000;4.100.000;4.700.000;6.100.000
539;Estudiante 00539;4.900.000;4.600.000;5.500.000;4.500.000;5.000.000;5.000.000;5.100.000;6.800.000
540;Estudiante 00540;4.000.000;4.100.000;4.500.000;4.300.000;3.600.000;4.700.000;4.500.000;6.100.000
541;Estudiante 00541;6.300.000;6.200.000;6.700.000;6.200.000;6.700.000;6.500.000;6.400.000;5.600.000
542;Estudiante 00542;6.200.000;6.400.000;6.200.000;5.600.000;6.400.000;6.100.000;6.600.000;6.900.000
543;Estudiante 00543;5.100.000;4.900.000;4.800.000;4.800.000;5.200.000;4.600.000;5.200.000;6.600.000
544;Estudiante 00544;6.500.000;5.800.000;6.700.000;5.700.000;6.500.000;6.000.000;5.700.000;6.400.000
545;Estudiante 00545;5.400.000;5.800.000;5.900.000;5.800.000;5.300.000;5.700.000;5.900.000;5.800.000
546;Estudiante 00546;6.100.000;5.000.000;5.200.000;5.700.000;5.800.000;6.000.000;5.100.000;6.600.000
547;Estudiante 00547;5.300.000;5.400.000;5.000.000;5.200.000;5.400.000;5.500.000;5.000.000;6.900.000
548;Estudiante 00548;6.500.000;6.200.000;6.500.000;6.100.000;6.400.000;6.600.000;6.700.000;6.300.000
549;Estudiante 00549;6.600.000;6.700.000;6.400.000;6.300.000;6.300.000;6.600.000;6.700.000;5.500.000
550;Estudiante 00550;6.400.000;6.800.000;6.900.000;6.900.000;6.100.000;6.200.000;6.700.000;5.900.000
551;Estudiante 00551;5.700.000;5.200.000;5.100.000;5.400.000;5.800.000;5.500.000;6.100.000;6.100.000
552;Estudiante 00552;4.000.000;4.600.000;3.800.000;4.100.000;4.300.000;4.400.000;4.700.000;6.300.000
553;Estudiante 00553;4.500.000;3.400.000;4.000.000;4.300.000;3.900.000;4.300.000;3.600.000;5.600.000
554;Estudiante 00554;5.500.000;5.100.000;5.200.000;5.500.000;5.000.000;4.700.000;4.900.000;5.900.000
555;Estudiante 00555;4.600.000;4.500.000;4.800.000;3.900.000;4.600.000;4.900.000;4.900.000;6.800.000
556;Estudiante 00556;6.500.000;6.800.000;7.000.000;6.300.000;6.300.000;6.600.000;6.400.000;6.100.000
557;Estudiante 00557;5.200.000;4.400.000;5.300.000;5.200.000;4.300.000;5.000.000;4.800.000;6.900.000
558;Estudiante 00558;6.900.000;6.900.000;6.900.000;6.600.000;6.300.000;6.900.000;6.500.000;6.700.000
559;Estudiante 00559;5.200.000;4.700.000;4.600.000;4.400.000;5.300.000;4.300.000;5.100.000;6.500.000
560;Estudiante 00560;4.100.000;4.800.000;4.600.000;4.500.000;4.700.000;4.000.000;4.900.000;6.400.000
561;Estudiante 00561;6.800.000;6.300.000;7.000.000;6.800.000;6.900.000;6.500.000;6.400.000;6.400.000
562;Estudiante 00562;6.000.000;5.300.000;5.100.000;5.800.000;5.100.000;5.100.000;5.000.000;6.000.000
563;Estudiante 00563;6.200.000;5.400.000;5.500.000;6.300.000;6.100.000;6.300.000;5.600.000;6.900.000
564;Estudiante 00564;5.700.000;5.500.000;5.600.000;4.900.000;5.300.000;5.500.000;5.400.000;6.700.000
565;Estudiante 00565;6.400.000;6.600.000;6.900.000;6.900.000;6.900.000;6.800.000;6.500.000;6.200.000
566;Estudiante 00566;4.700.000;5.800.000;5.300.000;5.700.000;4.700.000;5.500.000;5.700.000;6.800.000
567;Estudiante 00567;4.600.000;3.900.000;4.700.000;4.300.000;4.300.000;4.400.000;3.700.000;6.200.000
568;Estudiante 00568;6.600.000;6.800.000;6.000.000;6.000.000;6.800.000;6.600.000;5.900.000;6.200.000
569;Estudiante 00569;5.300.000;4.200.000;5.200.000;4.500.000;4.900.000;4.400.000;5.000.000;6.800.000
570;Estudiante 00570;5.700.000;5.200.000;5.800.000;5.700.000;5.000.000;5.000.000;5.500.000;6.000.000
571;Estudiante 00571;4.900.000;4.900.000;4.700.000;4.600.000;4.400.000;4.400.000;4.600.000;5.900.000
572;Estudiante 00572;6.900.000;6.300.000;7.000.000;6.300.000;6.700.000;6.400.000;7.000.000;5.700.000
573;Estudiante 00573;4.600.000;5.600.000;5.200.000;4.400.000;4.900.000;4.900.000;5.300.000;6.600.000
574;Estudiante 00574;6.000.000;6.000.000;6.000.000;5.400.000;5.900.000;6.100.000;5.500.000;6.400.000
575;Estudiante 00575;6.400.000;6.500.000;6.900.000;6.400.000;6.500.000;6.300.000;6.700.000;6.000.000
576;Estudiante 00576;6.700.000;7.000.000;6.900.000;6.700.000;6.900.000;6.800.000;6.800.000;6.800.000
577;Estudiante 00577;6.000.000;5.900.000;6.400.000;6.500.000;6.800.000;6.000.000;5.700.000;6.100.000
578;Estudiante 00578;5.500.000;5.100.000;6.000.000;5.100.000;5.600.000;6.000.000;5.200.000;5.600.000
579;Estudiante 00579;3.900.000;4.200.000;4.700.000;4.900.000;4.500.000;5.100.000;4.900.000;7.000.000
580;Estudiante 00580;4.900.000;5.000.000;4.700.000;5.600.000;5.400.000;4.800.000;5.100.000;6.700.000
581;Estudiante 00581;4.400.000;4.900.000;4.900.000;4.800.000;5.000.000;4.400.000;4.800.000;6.900.000
582;Estudiante 00582;3.600.000;4.000.000;4.100.000;3.700.000;4.000.000;3.400.000;3.600.000;6.300.000
583;Estudiante 00583;5.400.000;5.800.000;5.400.000;6.100.000;5.600.000;4.900.000;5.800.000;6.500.000
584;Estudiante 00584;3.900.000;4.500.000;4.600.000;3.900.000;5.000.000;4.300.000;5.000.000;6.700.000
585;Estudiante 00585;6.600.000;5.800.000;6.000.000;6.600.000;6.400.000;5.600.000;5.900.000;6.200.000
586;Estudiante 00586;5.000.000;5.000.000;5.400.000;5.600.000;5.100.000;5.000.000;5.500.000;6.000.000
587;Estudiante 00587;6.900.000;6.500.000;6.200.000;6.300.000;6.400.000;6.800.000;6.400.000;7.000.000
588;Estudiante 00588;5.600.000;5.000.000;5.100.000;5.300.000;5.000.000;5.200.000;5.300.000;5.600.000
589;Estudiante 00589;6.100.000;6.800.000;7.000.000;6.700.000;6.700.000;6.500.000;6.700.000;6.500.000
590;Estudiante 00590;4.400.000;3.600.000;4.800.000;3.700.000;3.900.000;4.200.000;3.900.000;6.900.000
591;Estudiante 00591;5.100.000;4.400.000;5.300.000;4.600.000;5.300.000;4.900.000;4.700.000;6.900.000
592;Estudiante 00592;5.400.000;5.400.000;4.700.000;5.300.000;5.600.000;5.500.000;4.700.000;6.100.000
593;Estudiante 00593;6.300.000;6.500.000;6.400.000;6.300.000;6.800.000;6.800.000;6.200.000;7.000.000
594;Estudiante 00594;4.200.000;4.300.000;4.400.000;4.100.000;4.500.000;3.800.000;3.500.000;5.900.000
595;Estudiante 00595;5.400.000;6.200.000;6.400.000;6.000.000;6.000.000;6.300.000;6.400.000;5.800.000
596;Estudiante 00596;5.200.000;4.900.000;5.400.000;4.900.000;4.500.000;5.000.000;5.400.000;5.500.000
597;Estudiante 00597;5.400.000;5.400.000;5.400.000;4.800.000;5.200.000;5.500.000;5.700.000;5.500.000
598;Estudiante 00598;5.300.000;5.500.000;5.600.000;5.000.000;5.300.000;6.000.000;5.100.000;5.800.000
599;Estudiante 00599;5.400.000;5.300.000;5.400.000;5.400.000;5.600.000;5.000.000;5.900.000;5.600.000
600;Estudiante 00600;6.100.000;5.600.000;6.200.000;6.300.000;6.000.000;6.200.000;5.800.000;6.400.000
601;Estudiante 00601;6.300.000;6.300.000;6.800.000;6.200.000;6.500.000;6.300.000;6.300.000;5.900.000
602;Estudiante 00602;4.500.000;5.000.000;4.900.000;4.300.000;4.700.000;4.300.000;4.400.000;5.700.000
603;Estudiante 00603;4.500.000;4.300.000;4.400.000;3.900.000;4.500.000;3.700.000;4.100.000;5.700.000
604;Estudiante 00604;6.600.000;6.600.000;6.000.000;6.800.000;6.600.000;6.300.000;6.500.000;6.300.000
605;Estudiante 00605;5.300.000;5.000.000;5.100.000;4.900.000;5.400.000;4.800.000;4.500.000;6.600.000
606;Estudiante 00606;6.100.000;6.000.000;5.700.000;5.600.000;6.600.000;6.100.000;6.300.000;6.800.000
607;Estudiante 00607;3.900.000;4.500.000;4.000.000;4.200.000;4.300.000;4.200.000;4.500.000;5.600.000
608;Estudiante 00608;6.300.000;6.600.000;6.600.000;6.700.000;5.700.000;5.900.000;5.600.000;6.100.000
609;Estudiante 00609;5.200.000;4.800.000;5.400.000;5.100.000;5.500.000;4.500.000;5.600.000;6.900.000
610;Estudiante 00610;6.700.000;6.200.000;6.700.000;6.300.000;6.200.000;6.900.000;6.000.000;6.200.000
611;Estudiante 00611;5.700.000;5.900.000;5.300.000;4.800.000;4.900.000;5.700.000;5.700.000;6.400.000
612;Estudiante 00612;5.100.000;4.300.000;5.300.000;4.300.000;5.300.000;4.300.000;4.700.000;7.000.000
613;Estudiante 00613;4.900.000;5.700.000;5.800.000;4.900.000;4.900.000;5.100.000;5.000.000;6.800.000
614;Estudiante 00614;5.800.000;5.700.000;5.000.000;6.000.000;5.900.000;5.300.000;5.500.000;6.100.000
615;Estudiante 00615;5.000.000;4.900.000;5.700.000;5.000.000;4.600.000;5.500.000;5.200.000;6.500.000
616;Estudiante 00616;6.400.000;6.600.000;6.300.000;6.100.000;6.200.000;5.800.000;6.200.000;5.600.000
617;Estudiante 00617;6.700.000;7.000.000;6.300.000;6.200.000;6.900.000;6.500.000;6.800.000;5.900.000
618;Estudiante 00618;5.000.000;4.600.000;4.600.000;5.600.000;4.700.000;4.700.000;4.900.000;6.900.000
619;Estudiante 00619;6.300.000;6.200.000;7.000.000;6.800.000;6.500.000;6.900.000;6.100.000;5.700.000
620;Estudiante 00620;5.500.000;5.600.000;6.200.000;5.800.000;5.500.000;5.500.000;6.000.000;6.700.000
621;Estudiante 00621;6.500.000;6.500.000;6.700.000;6.500.000;6.200.000;6.300.000;6.100.000;5.800.000
622;Estudiante 00622;4.100.000;3.900.000;4.200.000;4.100.000;4.200.000;4.100.000;4.900.000;6.400.000
623;Estudiante 00623;6.100.000;6.800.000;6.100.000;6.400.000;6.900.000;6.900.000;6.500.000;5.900.000
624;Estudiante 00624;4.900.000;4.800.000;5.300.000;5.300.000;5.700.000;5.700.000;5.600.000;5.800.000
625;Estudiante 00625;5.900.000;6.700.000;6.700.000;6.600.000;6.200.000;6.400.000;5.900.000;6.700.000
626;Estudiante 00626;5.400.000;5.900.000;6.300.000;6.000.000;6.400.000;5.900.000;5.800.000;6.700.000
627;Estudiante 00627;4.900.000;5.000.000;4.600.000;5.000.000;4.600.000;5.300.000;5.400.000;6.400.000
628;Estudiante 00628;5.500.000;6.000.000;6.600.000;6.400.000;5.800.000;6.200.000;6.000.000;6.000.000
629;Estudiante 00629;4.600.000;3.700.000;4.600.000;3.700.000;4.400.000;3.900.000;4.500.000;5.600.000
630;Estudiante 00630;6.000.000;5.000.000;6.100.000;5.500.000;5.400.000;5.600.000;5.400.000;6.300.000
631;Estudiante 00631;6.000.000;6.000.000;5.100.000;5.700.000;5.300.000;5.300.000;5.600.000;6.200.000
632;Estudiante 00632;5.800.000;6.500.000;6.400.000;6.200.000;6.400.000;6.000.000;6.100.000;6.900.000
633;Estudiante 00633;6.400.000;6.400.000;5.900.000;6.100.000;6.500.000;6.300.000;6.200.000;5.900.000
634;Estudiante 00634;4.700.000;4.800.000;4.100.000;4.600.000;4.600.000;5.000.000;4.300.000;6.900.000
635;Estudiante 00635;5.100.000;5.900.000;5.100.000;5.100.000;5.900.000;5.900.000;5.800.000;6.600.000
636;Estudiante 00636;5.600.000;5.300.000;5.100.000;5.800.000;5.200.000;5.900.000;6.000.000;6.800.000
637;Estudiante 00637;5.300.000;5.400.000;4.500.000;5.200.000;5.300.000;4.900.000;4.700.000;6.300.000
638;Estudiante 00638;4.200.000;4.500.000;3.800.000;4.100.000;4.500.000;3.900.000;3.800.000;6.600.000
639;Estudiante 00639;5.100.000;4.700.000;5.100.000;4.200.000;4.500.000;4.700.000;4.500.000;6.100.000
640;Estudiante 00640;6.800.000;5.800.000;5.900.000;6.600.000;5.900.000;6.400.000;6.800.000;6.200.000
641;Estudiante 00641;6.100.000;6.200.000;6.800.000;6.600.000;6.400.000;6.600.000;6.500.000;6.000.000
642;Estudiante 00642;3.600.000;4.500.000;4.300.000;4.300.000;3.500.000;4.500.000;4.700.000;6.900.000
643;Estudiante 00643;6.400.000;6.100.000;5.900.000;5.400.000;6.500.000;5.600.000;6.100.000;7.000.000
644;Estudiante 00644;5.900.000;5.700.000;5.600.000;5.800.000;5.800.000;6.500.000;5.700.000;6.200.000
645;Estudiante 00645;6.800.000;6.800.000;6.700.000;7.000.000;6.800.000;6.400.000;6.500.000;6.400.000
646;Estudiante 00646;4.600.000;4.500.000;3.800.000;3.900.000;3.700.000;3.900.000;3.800.000;6.100.000
647;Estudiante 00647;4.400.000;4.300.000;4.600.000;4.600.000;4.400.000;4.100.000;5.000.000;6.400.000
648;Estudiante 00648;6.500.000;6.900.000;6.500.000;6.300.000;6.200.000;6.700.000;6.200.000;5.600.000
649;Estudiante 00649;6.200.000;6.300.000;6.700.000;6.600.000;6.800.000;6.500.000;6.200.000;6.100.000
650;Estudiante 00650;3.800.000;4.300.000;4.100.000;4.500.000;4.600.000;4.200.000;3.900.000;6.800.000
651;Estudiante 00651;6.800.000;6.900.000;6.300.000;6.800.000;6.100.000;7.000.000;6.300.000;6.700.000
652;Estudiante 00652;4.900.000;5.400.000;5.100.000;5.400.000;4.700.000;4.700.000;4.700.000;5.700.000
653;Estudiante 00653;4.200.000;4.800.000;5.100.000;4.600.000;4.800.000;4.400.000;4.600.000;6.300.000
654;Estudiante 00654;5.700.000;5.000.000;5.800.000;5.600.000;5.100.000;5.600.000;5.800.000;6.900.000
655;Estudiante 00655;5.200.000;5.500.000;5.200.000;5.600.000;5.400.000;5.100.000;4.900.000;6.600.000
656;Estudiante 00656;4.300.000;4.000.000;4.500.000;3.900.000;4.500.000;3.900.000;3.500.000;6.600.000
657;Estudiante 00657;6.800.000;6.600.000;6.700.000;6.800.000;6.100.000;6.600.000;6.600.000;5.600.000
658;Estudiante 00658;5.300.000;4.900.000;4.400.000;5.000.000;4.800.000;4.300.000;5.000.000;5.700.000
659;Estudiante 00659;6.900.000;6.700.000;6.900.000;6.600.000;7.000.000;6.300.000;7.000.000;6.600.000
660;Estudiante 00660;5.200.000;6.000.000;6.000.000;5.000.000;5.500.000;5.000.000;5.100.000;6.400.000
661;Estudiante 00661;5.200.000;4.800.000;5.200.000;4.500.000;4.700.000;5.200.000;4.700.000;6.500.000
662;Estudiante 00662;5.200.000;6.000.000;5.800.000;6.100.000;5.300.000;5.500.000;6.000.000;5.600.000
663;Estudiante 00663;5.800.000;5.800.000;5.400.000;4.600.000;5.100.000;5.100.000;4.700.000;6.900.000
664;Estudiante 00664;6.300.000;6.100.000;6.800.000;7.000.000;6.900.000;6.800.000;6.200.000;6.200.000
665;Estudiante 00665;5.100.000;4.500.000;4.900.000;4.500.000;4.500.000;5.100.000;4.100.000;6.500.000
666;Estudiante 00666;6.200.000;6.500.000;6.700.000;6.800.000;6.600.000;6.600.000;6.400.000;6.400.000
667;Estudiante 00667;4.500.000;4.100.000;3.800.000;3.800.000;4.100.000;4.300.000;4.300.000;6.500.000
668;Estudiante 00668;6.100.000;6.800.000;6.500.000;6.800.000;6.900.000;6.700.000;6.900.000;5.800.000
669;Estudiante 00669;7.000.000;6.900.000;6.400.000;6.800.000;6.500.000;6.400.000;6.800.000;6.900.000
670;Estudiante 00670;6.200.000;6.300.000;6.700.000;5.700.000;6.600.000;5.700.000;5.800.000;6.300.000
671;Estudiante 00671;6.400.000;6.700.000;6.500.000;6.700.000;5.900.000;5.800.000;6.200.000;6.200.000
672;Estudiante 00672;6.100.000;6.400.000;6.600.000;6.700.000;6.800.000;6.000.000;6.100.000;6.100.000
673;Estudiante 00673;6.800.000;6.000.000;6.400.000;5.700.000;6.300.000;5.700.000;5.800.000;6.000.000
674;Estudiante 00674;4.200.000;4.400.000;4.200.000;4.400.000;4.800.000;5.200.000;4.700.000;6.500.000
675;Estudiante 00675;4.800.000;5.500.000;5.600.000;5.700.000;5.400.000;5.700.000;4.800.000;6.600.000
676;Estudiante 00676;5.600.000;5.700.000;5.200.000;4.800.000;5.800.000;5.400.000;5.700.000;6.300.000
677;Estudiante 00677;5.400.000;6.500.000;6.200.000;5.400.000;6.300.000;6.200.000;6.400.000;6.400.000
678;Estudiante 00678;4.900.000;5.100.000;5.000.000;4.800.000;4.800.000;5.700.000;5.900.000;6.400.000
679;Estudiante 00679;6.000.000;5.700.000;6.200.000;6.300.000;5.600.000;6.400.000;6.600.000;5.600.000
680;Estudiante 00680;5.400.000;5.500.000;5.300.000;5.100.000;5.100.000;5.000.000;4.900.000;6.000.000
681;Estudiante 00681;5.500.000;5.800.000;5.800.000;6.100.000;6.000.000;5.900.000;5.500.000;5.700.000
682;Estudiante 00682;6.800.000;6.900.000;6.300.000;7.000.000;6.200.000;6.200.000;6.700.000;6.100.000
683;Estudiante 00683;5.300.000;4.700.000;4.800.000;5.100.000;4.800.000;5.600.000;4.800.000;6.800.000
684;Estudiante 00684;5.000.000;4.900.000;4.400.000;5.000.000;4.500.000;4.200.000;4.900.000;6.600.000
685;Estudiante 00685;4.000.000;4.000.000;4.500.000;3.800.000;4.600.000;4.900.000;4.700.000;6.100.000
686;Estudiante 00686;4.600.000;4.500.000;4.800.000;4.000.000;4.000.000;4.300.000;4.400.000;6.500.000
687;Estudiante 00687;4.800.000;4.800.000;5.900.000;5.700.000;5.400.000;5.200.000;5.800.000;6.900.000
688;Estudiante 00688;6.200.000;6.400.000;5.800.000;5.400.000;5.500.000;6.100.000;6.100.000;6.000.000
689;Estudiante 00689;5.000.000;4.500.000;4.200.000;4.900.000;4.500.000;4.600.000;4.100.000;5.600.000
690;Estudiante 00690;4.500.000;4.300.000;4.600.000;4.900.000;4.000.000;4.800.000;4.900.000;5.500.000
691;Estudiante 00691;5.600.000;4.800.000;4.600.000;5.400.000;5.600.000;4.700.000;4.900.000;6.800.000
692;Estudiante 00692;4.500.000;4.200.000;4.500.000;3.500.000;4.700.000;3.900.000;4.100.000;5.500.000
693;Estudiante 00693;5.000.000;4.800.000;5.600.000;5.200.000;5.500.000;5.300.000;5.200.000;6.100.000
694;Estudiante 00694;4.800.000;4.900.000;3.900.000;4.000.000;4.700.000;4.700.000;3.900.000;5.700.000
695;Estudiante 00695;5.400.000;5.600.000;5.300.000;5.000.000;4.600.000;4.900.000;5.600.000;6.700.000
696;Estudiante 00696;4.800.000;4.800.000;5.200.000;5.800.000;4.800.000;5.100.000;5.100.000;5.700.000
697;Estudiante 00697;3.900.000;3.500.000;3.500.000;3.700.000;4.300.000;3.600.000;4.300.000;6.200.000
698;Estudiante 00698;4.300.000;4.000.000;4.500.000;4.000.000;4.000.000;4.400.000;4.200.000;6.600.000
699;Estudiante 00699;6.100.000;6.200.000;6.200.000;6.000.000;6.200.000;6.900.000;6.800.000;6.200.000
700;Estudiante 00700;5.700.000;5.700.000;5.800.000;6.200.000;5.900.000;6.400.000;5.400.000;6.900.000
701;Estudiante 00701;6.000.000;6.100.000;6.000.000;6.400.000;5.700.000;5.500.000;5.300.000;6.400.000
702;Estudiante 00702;4.900.000;4.000.000;4.800.000;4.500.000;4.100.000;4.600.000;4.400.000;6.500.000
703;Estudiante 00703;3.700.000;3.700.000;4.400.000;4.100.000;3.800.000;4.200.000;3.600.000;6.400.000
704;Estudiante 00704;4.800.000;4.200.000;4.500.000;4.700.000;4.800.000;4.500.000;4.400.000;6.200.000
705;Estudiante 00705;6.200.000;5.900.000;6.400.000;6.100.000;5.500.000;6.100.000;6.100.000;6.100.000
706;Estudiante 00706;5.600.000;5.200.000;5.900.000;6.300.000;5.400.000;6.000.000;6.300.000;6.000.000
707;Estudiante 00707;6.700.000;5.900.000;6.300.000;6.000.000;5.900.000;6.800.000;6.000.000;6.500.000
708;Estudiante 00708;3.800.000;3.700.000;4.700.000;4.000.000;4.800.000;4.200.000;4.400.000;6.100.000
709;Estudiante 00709;6.100.000;6.100.000;6.700.000;6.700.000;6.300.000;6.300.000;6.800.000;6.300.000
710;Estudiante 00710;4.600.000;5.300.000;5.200.000;5.400.000;4.900.000;5.100.000;4.600.000;6.400.000
711;Estudiante 00711;4.500.000;4.700.000;3.700.000;4.800.000;4.000.000;4.700.000;4.400.000;6.500.000
